@[\o_share0[22](12)] ==> [\u_and_t69_d6/t0(12), \u_and_t69_d6/t1(12), d6_P0_22_s0(12), d6_G3_21_s0(12), \u_and_t69_d6/t0(11), \u_and_t69_d6/t1(11), d6_P0_22_s0(11), d6_G3_21_s0(11)] -log10(p) = 2.09826 --> OKAY
@[\o_share0[22](13)] ==> [\u_and_t69_d6/t0(13), \u_and_t69_d6/t1(13), d6_P0_22_s0(13), d6_G3_21_s0(13), \u_and_t69_d6/t0(12), \u_and_t69_d6/t1(12), d6_P0_22_s0(12), d6_G3_21_s0(12)] -log10(p) = 2.09826 --> OKAY
@[\o_share0[22](14)] ==> [\u_and_t69_d6/t0(14), \u_and_t69_d6/t1(14), d6_P0_22_s0(14), d6_G3_21_s0(14), \u_and_t69_d6/t0(13), \u_and_t69_d6/t1(13), d6_P0_22_s0(13), d6_G3_21_s0(13)] -log10(p) = 2.09826 --> OKAY
@[\u_and_t13_d2/N2(2)] ==> [stage2_share0[13](2), \u_and_G0_26_d1/t0(2), \u_and_G0_26_d1/t1(2), d1_P0_27_s1(2), stage2_share0[13](1), \u_and_G0_26_d1/t0(1), \u_and_G0_26_d1/t1(1), d1_P0_27_s1(1)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(3)] ==> [stage2_share0[13](3), \u_and_G0_26_d1/t0(3), \u_and_G0_26_d1/t1(3), d1_P0_27_s1(3), stage2_share0[13](2), \u_and_G0_26_d1/t0(2), \u_and_G0_26_d1/t1(2), d1_P0_27_s1(2)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(4)] ==> [stage2_share0[13](4), \u_and_G0_26_d1/t0(4), \u_and_G0_26_d1/t1(4), d1_P0_27_s1(4), stage2_share0[13](3), \u_and_G0_26_d1/t0(3), \u_and_G0_26_d1/t1(3), d1_P0_27_s1(3)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(5)] ==> [stage2_share0[13](5), \u_and_G0_26_d1/t0(5), \u_and_G0_26_d1/t1(5), d1_P0_27_s1(5), stage2_share0[13](4), \u_and_G0_26_d1/t0(4), \u_and_G0_26_d1/t1(4), d1_P0_27_s1(4)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(6)] ==> [stage2_share0[13](6), \u_and_G0_26_d1/t0(6), \u_and_G0_26_d1/t1(6), d1_P0_27_s1(6), stage2_share0[13](5), \u_and_G0_26_d1/t0(5), \u_and_G0_26_d1/t1(5), d1_P0_27_s1(5)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(7)] ==> [stage2_share0[13](7), \u_and_G0_26_d1/t0(7), \u_and_G0_26_d1/t1(7), d1_P0_27_s1(7), stage2_share0[13](6), \u_and_G0_26_d1/t0(6), \u_and_G0_26_d1/t1(6), d1_P0_27_s1(6)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(8)] ==> [stage2_share0[13](8), \u_and_G0_26_d1/t0(8), \u_and_G0_26_d1/t1(8), d1_P0_27_s1(8), stage2_share0[13](7), \u_and_G0_26_d1/t0(7), \u_and_G0_26_d1/t1(7), d1_P0_27_s1(7)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(9)] ==> [stage2_share0[13](9), \u_and_G0_26_d1/t0(9), \u_and_G0_26_d1/t1(9), d1_P0_27_s1(9), stage2_share0[13](8), \u_and_G0_26_d1/t0(8), \u_and_G0_26_d1/t1(8), d1_P0_27_s1(8)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(10)] ==> [stage2_share0[13](10), \u_and_G0_26_d1/t0(10), \u_and_G0_26_d1/t1(10), d1_P0_27_s1(10), stage2_share0[13](9), \u_and_G0_26_d1/t0(9), \u_and_G0_26_d1/t1(9), d1_P0_27_s1(9)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(11)] ==> [stage2_share0[13](11), \u_and_G0_26_d1/t0(11), \u_and_G0_26_d1/t1(11), d1_P0_27_s1(11), stage2_share0[13](10), \u_and_G0_26_d1/t0(10), \u_and_G0_26_d1/t1(10), d1_P0_27_s1(10)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(12)] ==> [stage2_share0[13](12), \u_and_G0_26_d1/t0(12), \u_and_G0_26_d1/t1(12), d1_P0_27_s1(12), stage2_share0[13](11), \u_and_G0_26_d1/t0(11), \u_and_G0_26_d1/t1(11), d1_P0_27_s1(11)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(13)] ==> [stage2_share0[13](13), \u_and_G0_26_d1/t0(13), \u_and_G0_26_d1/t1(13), d1_P0_27_s1(13), stage2_share0[13](12), \u_and_G0_26_d1/t0(12), \u_and_G0_26_d1/t1(12), d1_P0_27_s1(12)] -log10(p) = 2.08653 --> OKAY
@[\u_and_t13_d2/N2(14)] ==> [stage2_share0[13](14), \u_and_G0_26_d1/t0(14), \u_and_G0_26_d1/t1(14), d1_P0_27_s1(14), stage2_share0[13](13), \u_and_G0_26_d1/t0(13), \u_and_G0_26_d1/t1(13), d1_P0_27_s1(13)] -log10(p) = 2.08653 --> OKAY
@[\u_and_P1_19_d1/N0(1)] ==> [\share0_in[19](1), \share0_in[51](1), \share0_in[18](1), \share0_in[50](1)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(2)] ==> [\share0_in[19](2), \share0_in[51](2), \share0_in[18](2), \share0_in[50](2), \share0_in[19](1), \share0_in[51](1), \share0_in[18](1), \share0_in[50](1)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(3)] ==> [\share0_in[19](3), \share0_in[51](3), \share0_in[18](3), \share0_in[50](3), \share0_in[19](2), \share0_in[51](2), \share0_in[18](2), \share0_in[50](2)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(4)] ==> [\share0_in[19](4), \share0_in[51](4), \share0_in[18](4), \share0_in[50](4), \share0_in[19](3), \share0_in[51](3), \share0_in[18](3), \share0_in[50](3)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(5)] ==> [\share0_in[19](5), \share0_in[51](5), \share0_in[18](5), \share0_in[50](5), \share0_in[19](4), \share0_in[51](4), \share0_in[18](4), \share0_in[50](4)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(6)] ==> [\share0_in[19](6), \share0_in[51](6), \share0_in[18](6), \share0_in[50](6), \share0_in[19](5), \share0_in[51](5), \share0_in[18](5), \share0_in[50](5)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(7)] ==> [\share0_in[19](7), \share0_in[51](7), \share0_in[18](7), \share0_in[50](7), \share0_in[19](6), \share0_in[51](6), \share0_in[18](6), \share0_in[50](6)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(8)] ==> [\share0_in[19](8), \share0_in[51](8), \share0_in[18](8), \share0_in[50](8), \share0_in[19](7), \share0_in[51](7), \share0_in[18](7), \share0_in[50](7)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(9)] ==> [\share0_in[19](9), \share0_in[51](9), \share0_in[18](9), \share0_in[50](9), \share0_in[19](8), \share0_in[51](8), \share0_in[18](8), \share0_in[50](8)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(10)] ==> [\share0_in[19](10), \share0_in[51](10), \share0_in[18](10), \share0_in[50](10), \share0_in[19](9), \share0_in[51](9), \share0_in[18](9), \share0_in[50](9)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(11)] ==> [\share0_in[19](11), \share0_in[51](11), \share0_in[18](11), \share0_in[50](11), \share0_in[19](10), \share0_in[51](10), \share0_in[18](10), \share0_in[50](10)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(12)] ==> [\share0_in[19](12), \share0_in[51](12), \share0_in[18](12), \share0_in[50](12), \share0_in[19](11), \share0_in[51](11), \share0_in[18](11), \share0_in[50](11)] -log10(p) = 2.05724 --> OKAY
@[\u_and_P1_19_d1/N0(13)] ==> [\share0_in[19](13), \share0_in[51](13), \share0_in[18](13), \share0_in[50](13), \share0_in[19](12), \share0_in[51](12), \share0_in[18](12), \share0_in[50](12)] -log10(p) = 2.05724 --> OKAY
